Symbol,FiscalDateEnding,TotalRevenue,GrossProfit,NetIncome,OperatingIncome,OperatingMargin,TotalAssets,TotalLiabilities,CommonStockSharesOutstanding,TotalShareholderEquity,BVPS,Debt_to_Equity,Date
COF,2017-03-31,7131.0,4543.0,810.0,1109.0,15.55181601458421,348549.0,300509.0,487.9,48040.0,98.46,6.26,2025-12-30
COF,2016-12-31,7128.0,4814.0,791.0,1135.0,15.923120089786757,357033.0,309519.0,489.2,47514.0,97.13,6.51,2025-12-30
COF,2016-09-30,6978.0,4873.0,1005.0,1512.0,21.668099742046433,345061.0,296848.0,505.9,48213.0,95.3,6.16,2025-12-30
COF,2016-06-30,6732.0,4662.0,942.0,1367.0,20.30600118835413,339117.0,291009.0,516.5,48108.0,93.14,6.05,2025-12-30
COF,2016-03-31,6681.0,4693.0,1013.0,1470.0,22.002694207453974,330346.0,282639.0,528.0,47707.0,90.35,5.92,2025-12-30
COF,2015-12-31,6617.0,4814.0,920.0,1334.0,20.160193441136467,334048.0,286764.0,536.3,47284.0,88.17,6.06,2025-12-30
COF,2015-09-30,6304.0,4808.0,1114.0,1648.0,26.14213197969543,313700.0,266015.0,546.3,47685.0,87.29,5.58,2025-12-30
COF,2015-06-30,6072.0,4543.0,863.0,1236.0,20.35573122529644,310510.0,263851.0,552.0,46659.0,84.53,5.65,2025-12-30
COF,2015-03-31,6045.0,4712.0,1153.0,1663.0,27.51033912324235,306224.0,260494.0,557.2,45730.0,82.07,5.7,2025-12-30
COF,2014-12-31,6202.0,4704.0,999.0,1420.0,22.89584005159626,308854.0,263801.0,561.8,45053.0,80.19,5.86,2025-12-30
COF,2014-09-30,6029.0,4646.0,1081.0,1661.0,27.550174158235198,300202.0,256184.0,567.9,44018.0,77.51,5.82,2025-12-30
COF,2014-06-30,5865.0,4764.0,1194.0,1785.0,30.434782608695656,298317.0,254502.0,577.6,43815.0,75.86,5.81,2025-12-30
COF,2014-03-31,5773.0,4635.0,1154.0,1703.0,29.499393729430107,290500.0,247699.0,580.3,42801.0,73.76,5.79,2025-12-30
COIN,2025-09-30,1868.693,1615.375,432.552,480.532,25.71487130309794,31351.367,15328.143,291.958,16023.224,54.88,0.96,2025-12-30
COIN,2025-06-30,1497.208,1070.989,1428.9,-24.65,-1.6463978284914322,23476.038,11381.149,278.913,12094.889,43.36,0.94,2025-12-30
COIN,2025-03-31,2034.295,1531.654,65.608,705.806,34.695361292241294,21731.006,11262.766,271.251,10468.24,38.59,1.08,2025-12-30
COIN,2024-12-31,2271.637,1716.476,1291.176,1034.069,45.52087327332668,22541.951,12265.109,276.752,10276.842,37.13,1.19,2025-12-30
COIN,2024-09-30,1205.193,855.658,75.495,169.513,14.065216110614648,290558.608,281830.486,267.44,8728.122,32.64,32.29,2025-12-30
COIN,2024-06-30,1425.044,1153.873,36.15,-34.497,-2.4207673587622556,286959.173,278588.404,266.831,8370.769,31.37,33.28,2025-12-30
COIN,2024-03-31,1637.57,1247.201,1176.245,760.461,46.43838126003774,348036.477,339965.483,267.945,8070.994,30.12,42.12,2025-12-30
COIN,2023-12-31,953.795,798.751,273.437,104.6,10.966717166686763,14753.901,8472.252,261.168,6281.649,24.05,1.35,2025-12-30
COIN,2023-09-30,674.148,583.571,-2.265,-79.825,-11.84087173736331,127305.595,121384.47,237.27,5921.125,24.96,20.5,2025-12-30
COIN,2023-06-30,707.911,599.711,-97.405,-73.575,-10.393255649368353,137650.575,131895.872,234.641,5754.703,24.53,22.92,2025-12-30
COIN,2023-03-31,772.529,676.16,-78.896,0.349,0.04517629758882838,139301.859,133626.913,231.489,5674.946,24.51,23.55,2025-12-30
COIN,2022-12-31,629.108,546.117,-557.001,-555.39,-88.28213915575705,89724.873,84270.316,223.127,5454.557,24.45,15.45,2025-12-30
COIN,2022-09-30,590.339,488.463,-544.635,-557.716,-94.47385315894765,111168.363,105542.048,223.916,5626.315,25.13,18.76,2025-12-30
COIN,2022-06-30,808.325,641.138,-1093.654,-1001.936,-123.95212321776515,105468.243,99654.854,221.034,5813.389,26.3,17.14,2025-12-30
COIN,2022-03-31,1166.436,888.61,-429.659,-554.463,-47.53479830869418,20895.194,14399.101,217.472,6496.093,29.87,2.22,2025-12-30
COIN,2021-12-31,2498.463,1997.282,840.208,922.324,36.91565574515212,21274.425,14892.736,235.2505,6381.689,27.13,2.33,2025-12-30
COIN,2021-09-30,1311.908,1114.657,406.1,291.808,22.243023138817662,18454.271,13093.774,250.536,5360.497,21.4,2.44,2025-12-30
COIN,2021-06-30,2227.962,1892.536,1606.349,874.725,39.26121720208873,15790.208,11166.783,248.147,4623.425,18.63,2.42,2025-12-30
COIN,2021-03-31,1801.112,1567.046,771.463,987.713,54.83906608806115,10201.112,7896.704,199.2,2304.408,11.57,3.43,2025-12-30
COIN,2020-12-31,585.112,535.166,176.785,226.585,38.72506460301617,5855.414,4891.83,192.593056,963.584,5.0,5.08,2025-12-30
COIN,2020-09-30,315.357,278.591,81.299,101.505,32.18733054918711,,,185.986111,,,,2025-12-30
COIN,2020-06-30,186.382,162.987,32.26,42.086,22.580506701290897,2973.969,1826.156,205.575,1147.813,5.58,1.59,2025-12-30
COIN,2020-03-31,190.63,165.223,31.973,38.775,20.340450086555105,,,205.575,1061.783,5.16,,2025-12-30
COIN,2019-12-31,125.911,107.272,-9.936,-14.6355,-11.62368657226136,2391.769,1329.986,66.994,1061.783,15.85,1.25,2025-12-30
COIN,2019-09-30,125.911,107.272,-9.936,-16.8875,-13.412251510987918,2391.769,1329.986,66.994,1061.783,15.85,1.25,2025-12-30
COIN,2019-06-30,135.495,113.1065,-5.2575,-6.3955,-4.72010037270748,,,66.994,,,,2025-12-30
COIN,2019-03-31,135.495,113.1065,-5.2575,-6.3955,-4.72010037270748,,,66.994,,,,2025-12-30
CRM,2025-10-31,10259.0,8004.0,2086.0,2188.0,21.32761477726874,95144.0,35123.0,962.0,60021.0,62.39,0.59,2025-12-30
CRM,2025-07-31,10236.0,7994.0,1887.0,2332.0,22.78233685033216,97573.0,36245.0,962.0,61328.0,63.75,0.59,2025-12-30
CRM,2025-04-30,9829.0,7564.0,1541.0,1942.0,19.757859395665886,98610.0,37944.0,970.0,60666.0,62.54,0.63,2025-12-30
CRM,2025-01-31,9993.0,7776.0,1708.0,1820.0,18.212748924246974,102928.0,41755.0,974.0,61173.0,62.81,0.68,2025-12-30
CRM,2024-10-31,9444.0,7339.0,1527.0,1893.0,20.044472681067344,91395.0,32870.0,975.0,58525.0,60.03,0.56,2025-12-30
CRM,2024-07-31,9325.0,7166.0,1429.0,1783.0,19.12064343163539,92180.0,34547.0,973.0,57633.0,59.23,0.6,2025-12-30
CRM,2024-04-30,9133.0,6971.0,1533.0,1709.0,18.71236176502792,96180.0,36497.0,985.0,59683.0,60.59,0.61,2025-12-30
CRM,2024-01-31,9287.0,7139.0,1446.0,1622.0,17.465274038979217,99823.0,40177.0,983.0,59646.0,60.68,0.67,2025-12-30
CRM,2023-10-31,8720.0,6565.0,1224.0,1501.0,17.213302752293576,91022.0,32932.0,981.0,58090.0,59.22,0.57,2025-12-30
CRM,2023-07-31,8603.0,6490.0,1267.0,1476.0,17.156805765430665,92447.0,34365.0,986.0,58082.0,58.91,0.59,2025-12-30
CRM,2023-04-30,8247.0,6122.0,199.0,1975.0,23.948102340244937,93541.0,36129.0,988.0,57412.0,58.11,0.63,2025-12-30
CRM,2023-01-31,8384.0,6284.0,-98.0,357.0,4.258110687022901,98849.0,40490.0,984.0,58359.0,59.31,0.69,2025-12-30
CRM,2022-10-31,7837.0,5749.0,210.0,460.0,5.869592956488452,91884.0,32533.0,1000.0,59351.0,59.35,0.55,2025-12-30
CRM,2022-07-31,7720.0,5593.0,68.0,148.0,1.917098445595855,94148.0,34050.0,1001.0,60098.0,60.04,0.57,2025-12-30
CRM,2022-04-30,7411.0,5366.0,28.0,13.0,0.17541492376197543,93022.0,34146.0,1001.0,58876.0,58.82,0.58,2025-12-30
CRM,2022-01-31,7326.0,5312.0,-28.0,-176.0,-2.4024024024024024,95209.0,37078.0,986.0,58131.0,58.96,0.64,2025-12-30
CRM,2021-10-31,6863.0,5019.0,468.0,38.0,0.5536937199475448,87436.0,30382.0,1001.0,57054.0,57.0,0.53,2025-12-30
CRM,2021-07-31,6340.0,4727.0,535.0,332.0,5.236593059936909,88658.0,33138.0,950.0,55520.0,58.44,0.6,2025-12-30
CRM,2021-04-30,5963.0,4408.0,469.0,354.0,5.936609089384539,64885.0,22318.0,940.0,42567.0,45.28,0.52,2025-12-30
CRM,2021-01-31,5817.0,4338.0,267.0,193.0,3.317861440605123,66301.0,24808.0,939.0,41493.0,44.19,0.6,2025-12-30
CRM,2020-10-31,5419.0,4025.0,1081.0,224.0,4.133603985975272,59136.0,18826.0,939.0,40310.0,42.93,0.47,2025-12-30
CRM,2020-07-31,5151.0,3840.0,2625.0,178.0,3.4556396816152204,57780.0,19340.0,922.0,38440.0,41.69,0.5,2025-12-30
CRM,2020-04-30,4865.0,3611.0,99.0,-140.0,-2.877697841726619,53623.0,19058.0,913.0,34565.0,37.86,0.55,2025-12-30
CRM,2020-01-31,4851.0,3631.0,-248.0,-36.0,-0.7421150278293136,55126.0,21241.0,889.0,33885.0,38.12,0.63,2025-12-30
CRM,2019-10-31,4513.0,3379.0,-109.0,65.0,1.4402836250830933,49942.0,16663.0,879.0,33279.0,37.86,0.5,2025-12-30
CRM,2019-07-31,3997.0,3030.0,91.0,58.0,1.451088316237178,33336.0,16170.0,795.0,17166.0,21.59,0.94,2025-12-30
CRM,2019-04-30,3737.0,2823.0,392.0,210.0,5.6194808670056196,33154.0,16708.0,793.0,16446.0,20.74,1.02,2025-12-30
CRM,2019-01-31,3603.0,2657.0,362.0,137.0,3.8023868998057173,30737.0,15132.0,786.0,15605.0,19.85,0.97,2025-12-30
CRM,2018-10-31,3392.0,2503.0,105.0,92.0,2.7122641509433962,26588.0,11895.0,785.0,14693.0,18.72,0.81,2025-12-30
CRM,2018-07-31,3281.0,2432.0,299.0,115.0,3.505028954587016,25823.0,12295.0,774.0,13528.0,17.48,0.91,2025-12-30
CRM,2018-04-30,3006.0,2239.0,344.0,191.0,6.35395874916833,22963.0,11903.0,754.0,11060.0,14.67,1.08,2025-12-30
CRM,2018-01-31,2851.003,2113.211,67.555,77.869,2.7312843935976217,21984.0,11608.0,749.464,10376.0,13.84,1.12,2025-12-30
CRM,2017-10-31,2679.841,1987.0,107.0,155.0,5.783925240340752,17490.036,8649.869,738.0,8840.167,11.98,0.98,2025-12-30
CRM,2017-07-31,2561.589,1907.0,46.0,84.0,3.2792145812618654,17418.803,8950.266,729.0,8468.537,11.62,1.06,2025-12-30
CRM,2017-04-30,2387.579,1746.0,1.0,4.0,0.16753372349145307,17058.93,9124.442,722.0,7934.488,10.99,1.15,2025-12-30
CRM,2017-01-31,2293.988,1668.031,-51.44,-23.345,-1.0176600749437226,17584.923,10084.796,700.994,7500.127,10.7,1.34,2025-12-30
CRM,2016-10-31,2144.775,1559.253,-37.309,3.036,0.14155330978773997,14387.669,7581.632,690.468,6806.037,9.86,1.11,2025-12-30
CRM,2016-07-31,2036.618,1511.039,229.622,32.551,1.5982869639765533,14381.314,8248.738,695.968,6132.576,8.81,1.35,2025-12-30
CRM,2016-04-30,1916.603,1419.622,38.759,51.986,2.7124031424348183,12817.27,7233.006,686.799,5584.264,8.13,1.3,2025-12-30
CRM,2016-01-31,1809.398,1365.719,-25.509,20.56,1.1362895283403651,12762.92,7760.051,669.025,5002.869,7.48,1.55,2025-12-30
CRM,2015-10-31,1711.967,1288.284,-25.157,43.434,2.537081614306818,10911.966,6162.012,664.131,4749.954,7.15,1.3,2025-12-30
CRM,2015-07-31,1634.684,1229.3,-0.852,19.824,1.2127114475947645,10793.977,6258.174,659.366,4535.803,6.88,1.38,2025-12-30
CRM,2015-04-30,1511.167,1129.365,4.092,31.105,2.0583429892262073,10365.682,6130.479,664.31,4235.203,6.38,1.45,2025-12-30
CRM,2015-01-31,1444.608,1088.685,-65.765,-34.816,-2.410065567960305,10692.982,6717.799,637.219,3975.183,6.24,1.69,2025-12-30
CRM,2014-10-31,1383.655,1050.444,-38.924,-22.042,-1.5930271635631714,9412.663,5620.167,629.548,3792.496,6.02,1.48,2025-12-30
CRM,2014-07-31,1318.551,1010.72,-61.088,-33.434,-2.5356622534888675,9009.828,5703.082,617.016,3306.746,5.36,1.72,2025-12-30
CRM,2014-04-30,1226.772,934.467,-96.911,-55.341,-4.511107198403615,8641.344,5499.487,612.512,3141.857,5.13,1.75,2025-12-30
CRM,2014-01-31,1145.242,871.712,-116.623,-103.746,-9.05887140010583,9152.93,6087.715,607.374,3065.215,5.05,1.99,2025-12-30
CRWD,2025-10-31,1234.244,932.999,-33.997,-37.627,-3.0485868272399945,9965.347,5906.33,251.326,4016.497,15.98,1.47,2025-12-30
CRWD,2025-07-31,1168.952,858.669,-77.675,-112.979,-9.664981966753126,9288.859,5494.168,249.909,3756.68,15.03,1.46,2025-12-30
CRWD,2025-04-30,1103.434,814.291,-110.207,-124.656,-11.29709615618152,8720.362,5229.348,248.432,3450.877,13.89,1.52,2025-12-30
CRWD,2025-01-31,1058.538,784.548,-92.282,-85.301,-8.058378631659894,8701.578,5382.661,246.933,3279.494,13.28,1.64,2025-12-30
CRWD,2024-10-31,1010.178,755.091,-16.822,-55.723,-5.516156558547108,7782.958,4687.347,245.536,3057.933,12.45,1.53,2025-12-30
CRWD,2024-07-31,963.872,726.471,47.013,13.658,1.4169931277182033,7202.474,4311.884,251.265,2852.915,11.35,1.51,2025-12-30
CRWD,2024-04-30,921.036,696.033,42.82,6.936,0.7530650267741977,6841.985,4273.203,250.164,2535.54,10.14,1.69,2025-12-30
CRWD,2024-01-31,845.335,636.763,53.699,29.671,3.5099694204072938,6646.52,4309.431,247.936,2303.95,9.29,1.87,2025-12-30
CRWD,2023-10-31,786.014,591.01,26.665,3.163,0.4024101351884317,5831.056,3770.209,243.799,2028.95,8.32,1.86,2025-12-30
CRWD,2023-07-31,731.626,548.709,8.472,-15.373,-2.101210181158133,5520.458,3650.358,242.144,1838.207,7.59,1.99,2025-12-30
CRWD,2023-04-30,692.58,523.35,0.491,-19.456,-2.80920615668948,5137.858,3503.499,240.598,1605.301,6.67,2.18,2025-12-30
CRWD,2023-01-31,637.367,461.763,-47.481,-61.5,-9.649071884801064,5026.54,3539.106,235.027,1463.641,6.23,2.42,2025-12-30
CRWD,2022-10-31,580.882,422.654,-54.956,-56.422,-9.713160332046785,4469.443,3131.811,233.785,1314.289,5.62,2.38,2025-12-30
CRWD,2022-07-31,535.153,394.586,-49.285,-48.307,-9.026764308524852,4154.236,2910.889,232.554,1225.419,5.27,2.38,2025-12-30
CRWD,2022-04-30,487.834,361.002,-31.523,-23.883,-4.895722725353297,3835.835,2718.838,231.179,1102.541,4.77,2.47,2025-12-30
CRWD,2022-01-31,431.01,318.39,-41.98,-23.534,-5.4601981392543095,3618.381,2580.738,229.662,1025.763999,4.47,2.52,2025-12-30
CRWD,2021-10-31,380.051,278.387,-50.455,-40.264,-10.594367598032896,3299.617,2340.047,228.293,948.182,4.15,2.47,2025-12-30
CRWD,2021-07-31,337.69,247.258,-57.318,-47.403,-14.0374307797092,3136.045,2224.644,226.362,904.268,3.99,2.46,2025-12-30
CRWD,2021-04-30,302.843,224.338,-85.049,-31.347,-10.350907896170623,2881.171,2027.774,224.153,849.264,3.79,2.39,2025-12-30
CRWD,2021-01-31,264.929,198.197,-19.002,-15.803,-5.9649943947246244,2732.533,1860.659,221.7,870.574,3.93,2.14,2025-12-30
CRWD,2020-10-31,232.46,170.933,-24.531,-24.159,-10.392755742923514,1749.509,934.724,219.401,813.485,3.71,1.15,2025-12-30
CRWD,2020-07-31,198.971,144.58,-29.874,-29.991,-15.073050846605787,1616.952,824.937,216.695,790.965,3.65,1.04,2025-12-30
CRWD,2020-04-30,178.078,131.183,-19.222,-22.576,-12.677590718673839,1519.396,766.243,213.129,752.153,3.53,1.02,2025-12-30
CRWD,2020-01-31,152.109,108.692,-28.408,-31.133,-20.46755944750146,1404.906,662.299,207.565,742.107,3.58,0.89,2025-12-30
CRWD,2019-10-31,125.119,87.764,-35.505,-38.518,-30.78509259185256,1256.054,539.012,204.096,717.042,3.51,0.75,2025-12-30
CRWD,2019-07-31,108.108,76.526,-51.889,-50.639,-46.84112184112184,1171.586,443.489,200.392486,728.097,3.63,0.61,2025-12-30
CRWD,2019-04-30,96.077,66.804,-25.977,-25.775,-26.827440490439958,457.361,384.626,196.688971,72.735,0.37,5.29,2025-12-30
CRWD,2019-01-31,80.455,53.46,-31.26,-31.232,-38.81921571064571,433.219,363.1,171.202,70.119,0.41,5.18,2025-12-30
CRWD,2018-10-31,66.379,44.105,-42.323,-42.091,-63.41011464469185,389.554,292.995,171.202,96.559,0.56,3.03,2025-12-30
CRWD,2018-07-31,55.701,37.126,-32.877,-30.427,-54.62559020484372,,,171.202,,,,2025-12-30
CRWD,2018-04-30,47.289,27.895,-33.617,-33.114,-70.0247414832202,,,171.202,-18.458,-0.11,,2025-12-30
CRWD,2018-01-31,38.717,19.547,-41.717,-36.767,-94.96345274685538,217.703,236.161,171.202,-18.458,-0.11,-12.79,2025-12-30
CRWV,2025-09-30,1364.676,995.852,-110.124,51.85,3.7994366428368345,32910.498,29032.484,497.886,3878.014,7.79,7.49,2025-12-30
CRWV,2025-06-30,1212.788,900.121,-290.509,19.209,1.5838712124460335,26241.363,22420.557,486.591,3820.806,7.85,5.87,2025-12-30
CRWV,2025-03-31,981.632,719.238,-314.641,-27.47,-2.7984010301212674,21860.383,18791.101,404.407,3069.282,7.59,6.12,2025-12-30
CRWV,2024-12-31,747.43,565.272,-51.372,112.674,15.074856508301782,17832.599,18246.197,404.407,-413.598,-1.02,-44.12,2025-12-30
CRWV,2024-09-30,583.941,440.807,-359.807,117.116,20.056135808240903,14136.373,14480.4,435.533,-344.027,-0.79,-42.09,2025-12-30
CRWV,2024-06-30,395.371,286.533,-323.021,77.721,19.65773918673853,,,403.727,,,,2025-12-30
CRWV,2024-03-31,188.684,129.464,-129.248,16.847,8.928684997138072,,131.901,403.727,-131.901,-0.33,-1.0,2025-12-30
CRWV,2023-12-31,115.997,81.149,-170.574,-1.817,-1.5664198212022722,4976.975,5573.566,403.727,-596.591,-1.48,-9.34,2025-12-30
CSGP,2025-09-30,833.6,661.4,-30.9,-51.1,-6.130038387715931,10819.9,2196.0,419.9,8615.8,20.52,0.25,2025-12-30
CSGP,2025-06-30,781.3,613.5,6.2,-27.2,-3.481377191859721,10507.1,1905.7,424.3,8601.4,20.27,0.22,2025-12-30
CSGP,2025-03-31,732.2,578.9,-14.8,-42.8,-5.8453974323955205,10428.1,1871.9,410.5,8556.2,20.84,0.22,2025-12-30
CSGP,2024-12-31,709.4,568.5,59.8,40.0,5.638567803777841,9256.8,1703.3,408.4,7553.5,18.5,0.23,2025-12-30
CSGP,2024-09-30,692.6,552.0,53.0,23.7,3.4218885359514872,9138.7,1647.6,408.0,7491.1,18.36,0.22,2025-12-30
CSGP,2024-06-30,677.8,542.0,19.2,-16.1,-2.3753319563293007,9067.3,1671.6,407.4,7395.7,18.15,0.23,2025-12-30
CSGP,2024-03-31,656.4,515.2,6.7,-42.8,-6.520414381474711,9034.5,1691.9,407.3,7342.6,18.03,0.23,2025-12-30
CSGP,2023-12-31,640.1,503.783,96.475,69.339,10.832526167786282,8919.7,1581.1,407.5,7338.6,18.01,0.22,2025-12-30
CSGP,2023-09-30,624.669,501.0,90.574,61.6,9.861222503437821,8771.655,1561.493,407.229,7210.162,17.71,0.22,2025-12-30
CSGP,2023-06-30,605.906,493.5,100.5,79.1,13.054830287206268,8691.674,1590.602,406.751,7101.072,17.46,0.22,2025-12-30
CSGP,2023-03-31,584.4,465.2,87.1,72.2,12.354551676933607,8516.912,1551.303,406.2,6965.609,17.15,0.22,2025-12-30
CSGP,2022-12-31,573.345,464.151,124.372,127.162,22.178967288456338,8402.47,1532.349,406.087,6870.121,16.92,0.22,2025-12-30
CSGP,2022-09-30,556.921,448.557,72.29,85.329,15.321562663286176,8205.863,1498.951,396.209,6706.912,16.93,0.22,2025-12-30
CSGP,2022-06-30,536.308,435.337,83.473,110.183,20.54472430021555,7420.748,1536.395,394.478,5884.353,14.92,0.26,2025-12-30
CSGP,2022-03-31,515.825,420.346,89.318,128.275,24.867930015024477,7357.442,1560.144,394.234,5797.298,14.71,0.27,2025-12-30
CSGP,2021-12-31,506.786,420.456,92.9,140.385,27.701041465233843,7256.871,1545.199,394.532,5711.672,14.48,0.27,2025-12-30
CSGP,2021-09-30,499.319,406.722,64.304,89.732,17.97087633356632,7131.316,1527.893,394.295,5603.423,14.21,0.27,2025-12-30
CSGP,2021-06-30,480.333,390.767,61.148,101.011,21.029369208444976,7075.614,1548.387,394.098,5527.227,14.03,0.28,2025-12-30
CSGP,2021-03-31,457.697,368.949,74.212,101.209,22.11266405504078,6941.971,1495.046,393.715,5446.925,13.83,0.27,2025-12-30
CSGP,2020-12-31,444.393,366.239,35.789,55.21,12.423688041890848,6915.42,1540.061,393.95,5375.359,13.64,0.29,2025-12-30
CSGP,2020-09-30,425.62,347.755,58.186,76.809,18.04637939946431,6797.325,1479.267,394.013,5318.058,13.5,0.28,2025-12-30
CSGP,2020-06-30,397.159,323.119,60.36,81.319,20.4751749299399,6479.03,1254.709,377.336,5224.321,13.85,0.24,2025-12-30
CSGP,2020-03-31,391.847,312.938,72.793,75.864,19.360617792148467,4684.597,1221.786,367.76,3462.811,9.42,0.35,2025-12-30
CSGP,2019-12-31,374.726,299.73,87.927,100.986,26.949290948586434,3853.986,448.393,366.74,3405.593,9.29,0.13,2025-12-30
CSGP,2019-09-30,352.808,281.636,78.619,94.269,26.71963220788644,3715.391,416.225,366.52,3299.166,9.0,0.13,2025-12-30
CSGP,2019-06-30,343.76,271.842,63.248,74.8,21.75936700023272,3620.598,416.527,366.27,3204.071,8.75,0.13,2025-12-30
CSGP,2019-03-31,328.425,257.272,85.169,93.492,28.466773235898607,3548.284,419.67,365.67,3128.614,8.56,0.13,2025-12-30
CSGP,2018-12-31,315.571,247.323,83.509,105.657,33.48121341948405,3312.957,291.015,364.74,3021.942,8.29,0.1,2025-12-30
CSGP,2018-09-30,305.525,233.453,58.759,70.688,23.136568202274773,3207.222,278.908,365.18,2928.314,8.02,0.1,2025-12-30
CSGP,2018-06-30,297.018,229.882,43.835,43.774,14.737827337063747,3122.574,271.956,364.5,2850.618,7.82,0.1,2025-12-30
CSGP,2018-03-31,273.718,211.241,52.231,53.445,19.525570112305367,3095.1,294.136,363.5,2800.964,7.71,0.11,2025-12-30
CSGP,2017-12-31,253.991,195.69,44.204,50.758,19.984172667535464,2873.441,222.191,361.19,2651.25,7.34,0.08,2025-12-30
CSGP,2017-09-30,247.533,192.05,34.177,57.513,23.2344778271988,2280.596,518.169,328.14,1762.427,5.37,0.29,2025-12-30
CSGP,2017-06-30,237.153,181.88,22.184,27.883,11.757388690001813,2220.019,503.284,327.39,1716.735,5.24,0.29,2025-12-30
CSGP,2017-03-31,226.553,175.207,22.13,37.662,16.623924644564404,2195.155,511.393,325.63,1683.762,5.17,0.3,2025-12-30
CSGP,2016-12-31,218.311,172.298,29.573,46.889,21.478074856512038,2185.063,530.85,324.73,1654.213,5.09,0.32,2025-12-30
CSGP,2016-09-30,212.711,170.489,23.201,39.596,18.614928235963347,2152.587,533.889,324.4,1618.698,4.99,0.33,2025-12-30
CSGP,2016-06-30,206.869,164.19,15.576,28.119,13.592660089235217,2107.234,521.293,324.48,1585.941,4.89,0.33,2025-12-30
CSGP,2016-03-31,199.739,156.839,16.721,30.301,15.170297237895452,2106.013,540.537,323.82,1565.476,4.83,0.35,2025-12-30
CSGP,2015-12-31,193.009,147.882,22.99,35.522,18.404323114466166,2079.571,535.791,322.84,1543.78,4.78,0.35,2025-12-30
CSGP,2015-09-30,189.078,135.35,-5.362,-0.431,-0.22794825415965897,2090.736,580.778,319.8,1509.958,4.72,0.38,2025-12-30
CSGP,2015-06-30,170.657,126.023,-14.966,-20.129,-11.795004013899225,2073.947,567.794,319.91,1506.153,4.71,0.38,2025-12-30
CSGP,2015-03-31,159.02,113.624,-6.127,-3.507,-2.20538297069551,2099.701,584.743,318.31,1514.958,4.76,0.39,2025-12-30
CSGP,2014-12-31,156.096,113.173,13.923,23.348,14.957462074620745,2083.682,570.136,321.42,1513.546,4.71,0.38,2025-12-30
CSGP,2014-09-30,153.056,112.124,12.957,23.48,15.340790298975538,2064.341,571.968,320.75,1492.373,4.65,0.38,2025-12-30
CSGP,2014-06-30,147.708,108.227,8.249,16.909,11.447585777344491,2046.394,575.153,294.86,1471.241,4.99,0.39,2025-12-30
CSGP,2014-03-31,119.076,85.433,9.74,17.141,14.39500823003796,1244.796,315.003,288.4,929.793,3.22,0.34,2025-12-30
CTSH,2025-09-30,5415.0,1834.0,274.0,866.0,15.992613111726687,20134.0,5237.0,487.0,14897.0,30.59,0.35,2025-12-30
CTSH,2025-06-30,5245.0,1766.0,645.0,817.0,15.5767397521449,20164.0,4876.0,492.0,15288.0,31.07,0.32,2025-12-30
CTSH,2025-03-31,5115.0,1718.0,663.0,853.0,16.676441837732163,19967.0,5068.0,495.0,14899.0,30.1,0.34,2025-12-30
CTSH,2024-12-31,5082.0,1785.0,546.0,751.0,14.777646595828415,19966.0,5558.0,497.0,14408.0,28.99,0.39,2025-12-30
CTSH,2024-09-30,5044.0,1733.0,582.0,738.0,14.631245043616179,20164.0,5712.0,496.0,14452.0,29.14,0.4,2025-12-30
CTSH,2024-06-30,4850.0,1646.0,566.0,708.0,14.597938144329897,18580.0,4682.0,498.0,13898.0,27.91,0.34,2025-12-30
CTSH,2024-03-31,4760.0,1614.0,546.0,695.0,14.600840336134455,18408.0,4918.0,498.0,13490.0,27.09,0.36,2025-12-30
CTSH,2023-12-31,4758.0,1677.0,558.0,724.0,15.216477511559479,18483.0,5256.0,501.0,13227.0,26.4,0.4,2025-12-30
CTSH,2023-09-30,4897.0,1688.0,525.0,686.0,14.008576679599754,18079.0,5197.0,505.0,12882.0,25.51,0.4,2025-12-30
CTSH,2023-06-30,4886.0,1655.0,463.0,577.0,11.809250920998773,17967.0,5064.0,507.0,12903.0,25.45,0.39,2025-12-30
CTSH,2023-03-31,4812.0,1669.0,580.0,702.0,14.588528678304238,18147.0,5486.0,509.0,12661.0,24.87,0.43,2025-12-30
CTSH,2022-12-31,4839.0,1687.0,521.0,686.0,14.176482744368672,17852.0,5543.0,513.0,12309.0,23.99,0.45,2025-12-30
CTSH,2022-09-30,4857.0,1777.0,629.0,798.0,16.429894996911674,17347.0,5389.0,517.0,11958.0,23.13,0.45,2025-12-30
CTSH,2022-06-30,4906.0,1787.0,577.0,760.0,15.491235222176927,17258.0,5308.0,521.0,11950.0,22.94,0.44,2025-12-30
CTSH,2022-03-31,4826.0,1729.0,563.0,724.0,15.002072109407377,17434.0,5461.0,525.0,11973.0,22.81,0.46,2025-12-30
